KEY,TEXT
shop.item.com.smallgiantgames.empires.alliancequest1,同盟クエストオファー - 1日目
shop.item.com.smallgiantgames.empires.alliancequest1_new,同盟クエストオファー - 1日目！
shop.item.com.smallgiantgames.empires.alliancequest2,同盟クエストオファー - 2日目
shop.item.com.smallgiantgames.empires.alliancequest3,同盟クエストオファー - 3日目
shop.item.com.smallgiantgames.empires.alliancequest4,同盟クエストオファー - 4日目
shop.item.com.smallgiantgames.empires.alliancequest5,同盟クエストオファー - 5日目
shop.item.com.smallgiantgames.empires.ancient_dragon_day_1_1,古代オファー1 - ティア1
shop.item.com.smallgiantgames.empires.ancient_dragon_day_1_2,古代オファー1 - ティア2
shop.item.com.smallgiantgames.empires.ancient_dragon_day_2_1,古代オファー2 - ティア1
shop.item.com.smallgiantgames.empires.ancient_dragon_day_2_2,古代オファー2 - ティア2
shop.item.com.smallgiantgames.empires.ancient_dragon_day_3_1,古代オファー3 - ティア1
shop.item.com.smallgiantgames.empires.ancient_dragon_day_3_2,古代オファー3 - ティア2
shop.item.com.smallgiantgames.empires.ancient_dragon_day_4_1,古代オファー4 - ティア1
shop.item.com.smallgiantgames.empires.ancient_dragon_day_4_2,古代オファー4 - ティア2
shop.item.com.smallgiantgames.empires.anniversary2020,5周年記念アイテムを入手！
shop.item.com.smallgiantgames.empires.anniversaryoffer2020_2,記念日オファー！ティア2 (Anniversary!)
shop.item.com.smallgiantgames.empires.anniversaryoffer2020_3,記念日オファー！ティア3 (Anniversary!)
shop.item.com.smallgiantgames.empires.anniversaryoffer2022_2,記念日オファー！- ティア2
shop.item.com.smallgiantgames.empires.anniversaryoffer2022_3,記念日オファー！- ティア3
shop.item.com.smallgiantgames.empires.armyblue,アーミー・パック！ 氷
shop.item.com.smallgiantgames.empires.armygreen,森緑の力(Forest Forces)
shop.item.com.smallgiantgames.empires.armypurple,アーミー・パック！ 闇
shop.item.com.smallgiantgames.empires.armyred,アーミー・パック！ 炎
shop.item.com.smallgiantgames.empires.armyyellow,アーミー・パック！ 聖
shop.item.com.smallgiantgames.empires.ascensioncrystals_tier1a,アセンドクリスタル - ティア1A
shop.item.com.smallgiantgames.empires.ascensioncrystals_tier1b,アセンドクリスタル - ティア1B
shop.item.com.smallgiantgames.empires.ascensioncrystals_tier2a,アセンドクリスタル - ティア2A
shop.item.com.smallgiantgames.empires.ascensioncrystals_tier2b,アセンドクリスタル - ティア2B
shop.item.com.smallgiantgames.empires.ascensioncrystals_tier3,アセンドクリスタル - ティア3
shop.item.com.smallgiantgames.empires.astralelves_day0_1,アストラオファー - ティア1
shop.item.com.smallgiantgames.empires.astralelves_day0_2,アストラオファー - ティア2
shop.item.com.smallgiantgames.empires.astralelves_day1_1,アストラオファー1 - ティア1
shop.item.com.smallgiantgames.empires.astralelves_day1_2,アストラオファー1 - ティア2
shop.item.com.smallgiantgames.empires.astralelves_day2_1,アストラオファー2 - ティア1
shop.item.com.smallgiantgames.empires.astralelves_day2_2,アストラオファー2 - ティア2
shop.item.com.smallgiantgames.empires.astralelves_day3_1,アストラオファー3 - ティア1
shop.item.com.smallgiantgames.empires.astralelves_day3_2,アストラオファー3 - ティア2
shop.item.com.smallgiantgames.empires.atlantisoffer_day3_1,アトランティスオファー - 3日目
shop.item.com.smallgiantgames.empires.atlantisoffer_day3_2,アトランティスオファー2 - 3日目
shop.item.com.smallgiantgames.empires.atlantisoffer_day4_1,アトランティスオファー - 4日目
shop.item.com.smallgiantgames.empires.atlantisoffer_day4_2,アトランティスオファー2 - 4日目
shop.item.com.smallgiantgames.empires.atlantisoffer1,アトランティスオファー
shop.item.com.smallgiantgames.empires.atlantisoffer1_ending,アトランティスセール
shop.item.com.smallgiantgames.empires.atlantisoffer2,アトランティスオファー2
shop.item.com.smallgiantgames.empires.atlantisoffer3,アトランティスオファー3
shop.item.com.smallgiantgames.empires.beachparty_booster,ビーチパーティー・ブースター
shop.item.com.smallgiantgames.empires.bestever2018,ルドルフからの贈り物！
shop.item.com.smallgiantgames.empires.bestever2024,ハッピーホリデー！！
shop.item.com.smallgiantgames.empires.black_friday_limit_break,ブラックフライデー・ストアセール！
shop.item.com.smallgiantgames.empires.blackfriday_fri1,ブラックフライデー（金曜日オファー） - ティア1
shop.item.com.smallgiantgames.empires.blackfriday_fri2,ブラックフライデー（金曜日オファー） - ティア2
shop.item.com.smallgiantgames.empires.blackfriday_fri3,ブラックフライデー（金曜日オファー） - ティア3
shop.item.com.smallgiantgames.empires.blackfriday_sat1,ブラックフライデー（土曜日オファー） - ティア1
shop.item.com.smallgiantgames.empires.blackfriday_sat2,ブラックフライデー（土曜日オファー） - ティア2
shop.item.com.smallgiantgames.empires.blackfriday_sat3,ブラックフライデー（土曜日オファー） - ティア3
shop.item.com.smallgiantgames.empires.blackfriday_sun1,ブラックフライデー（日曜日オファー） - ティア1
shop.item.com.smallgiantgames.empires.blackfriday_sun2,ブラックフライデー（日曜日オファー） - ティア2
shop.item.com.smallgiantgames.empires.blackfriday_sun3,ブラックフライデー（日曜日オファー） - ティア3
shop.item.com.smallgiantgames.empires.blackfriday_thu1,ブラックフライデー（木曜日オファー） - ティア1
shop.item.com.smallgiantgames.empires.blackfriday_thu2,ブラックフライデー（木曜日オファー） - ティア2
shop.item.com.smallgiantgames.empires.blackfriday1,ブラックフライデーオファー
shop.item.com.smallgiantgames.empires.blackfriday2018_1,ブラックフライデー・ティア1
shop.item.com.smallgiantgames.empires.blackfriday2018_2,ブラックフライデー・ティア2
shop.item.com.smallgiantgames.empires.blackfriday2018_3,ブラックフライデー・ティア3
shop.item.com.smallgiantgames.empires.blackfriday2019_1,ブラックフライデー 「当日」- ティア1
shop.item.com.smallgiantgames.empires.blackfriday2019_1_store,ブラックフライデー 2019 - ティア1
shop.item.com.smallgiantgames.empires.blackfriday2019_2,ブラックフライデー - ティア2
shop.item.com.smallgiantgames.empires.blackfriday2019_2_store,ブラックフライデー 2019 - ティア2
shop.item.com.smallgiantgames.empires.blackfriday2019_3,ブラックフライデー - ティア3
shop.item.com.smallgiantgames.empires.blackfriday2019_3_store,ブラックフライデー 2019 - ティア3
shop.item.com.smallgiantgames.empires.bridgeoffer1,お得意様だけへのオファー！
shop.item.com.smallgiantgames.empires.bridgeoffer2,皆さんの功績をたたえて！
shop.item.com.smallgiantgames.empires.bundle_pve_energy_refill_offer,エネルギーパックを補充
shop.item.com.smallgiantgames.empires.challengecalendar_day1,チャレンジオファー 1
shop.item.com.smallgiantgames.empires.challengecalendar_day2,チャレンジオファー 2
shop.item.com.smallgiantgames.empires.challengecalendar_day3,チャレンジオファー 3
shop.item.com.smallgiantgames.empires.challengecalendar_day4,チャレンジオファー 4
shop.item.com.smallgiantgames.empires.challengecalendar_day5,チャレンジオファー 5
shop.item.com.smallgiantgames.empires.challengecalendar_day6,チャレンジオファー 6
shop.item.com.smallgiantgames.empires.challengecalendar_day7,チャレンジオファー 7
shop.item.com.smallgiantgames.empires.christmas_booster,サンタブースターオファー
shop.item.com.smallgiantgames.empires.christmas_gift,冬のギフトの配達オファー
shop.item.com.smallgiantgames.empires.christmas_gift_pass,冬のギフトの配達（30日間）
shop.item.com.smallgiantgames.empires.cny2021_1,丑年オファー- ティア 1
shop.item.com.smallgiantgames.empires.cny2021_2,トラ年オファー - ティア2
shop.item.com.smallgiantgames.empires.cny2022_01,トラ年オファー - ティア1
shop.item.com.smallgiantgames.empires.costumeoffer1,驚きのワードローブ！
shop.item.com.smallgiantgames.empires.cybermonday1_new,サイバーマンデー - ティア1
shop.item.com.smallgiantgames.empires.cybermonday2_new,サイバーマンデー - ティア2
shop.item.com.smallgiantgames.empires.cybermonday2019_1,サイバーマンデー2021 - ティア1
shop.item.com.smallgiantgames.empires.cybermonday2019_2,サイバーマンデー2021 - ティア2
shop.item.com.smallgiantgames.empires.cybermonday2019_3,サイバーマンデー2021 - ティア3
shop.item.com.smallgiantgames.empires.cybermonday2019_4,サイバーマンデー2021 - ティア4
shop.item.com.smallgiantgames.empires.cybermonday2019_5,サイバーマンデー2021 - ティア5
shop.item.com.smallgiantgames.empires.cybermonday2023_day1_1,サイバーマンデー1 - ティア1
shop.item.com.smallgiantgames.empires.cybermonday2023_day1_2,サイバーマンデー1 - ティア2
shop.item.com.smallgiantgames.empires.cybermonday2023_day1_3,サイバーマンデー1 - ティア3
shop.item.com.smallgiantgames.empires.cybermonday2023_day2_1,サイバーマンデー2 - ティア1
shop.item.com.smallgiantgames.empires.cybermonday2023_day2_2,サイバーマンデー2 - ティア2
shop.item.com.smallgiantgames.empires.cybermonday2023_day2_3,サイバーマンデー2 - ティア3
shop.item.com.smallgiantgames.empires.cybermonday2023_day3_1,サイバーマンデー3 - ティア1
shop.item.com.smallgiantgames.empires.cybermonday2023_day3_2,サイバーマンデー3 - ティア2
shop.item.com.smallgiantgames.empires.cybermonday2023_day3_3,サイバーマンデー3 - ティア3
shop.item.com.smallgiantgames.empires.cybermonday3_new,サイバーマンデー - ティア3
