ID,Name,Title,Costume,Museum,Element,Rarity,Origin,Family,Release date,Class,Mana Speed,Special Skill,Passive #1,Passive #2,Passive #3,Passive #4,Passive #5,Passive #CB1,Passive #CB2,Passive #CB3,Passive #CB4,Passive #CB5,AetherPower,Max level: Attack,Max level: Defense,Max level: Health,Max level: Power,Limit Break #1: Attack,Limit Break #1: Defense,Limit Break #1: Health,Limit Break #1: Power,Limit Break #2: Attack,Limit Break #2: Defense,Limit Break #2: Health,Limit Break #2: Power,Mana Bonus CB1,Max level CB1: Attack,Max level CB1: Defense,Max level CB1: Health,Max level CB1: Power,Limit Break CB1 #1: Attack,Limit Break CB1 #1: Defense,Limit Break CB1 #1: Health,Limit Break CB1 #1: Power,Limit Break CB1 #2: Attack,Limit Break CB1 #2: Defense,Limit Break CB1 #2: Health,Limit Break CB1 #2: Power,Mana Bonus CB2,Max level CB2: Attack,Max level CB2: Defense,Max level CB2: Health,Max level CB2: Power,Limit Break CB2 #1: Attack,Limit Break CB2 #1: Defense,Limit Break CB2 #1: Health,Limit Break CB2 #1: Power,Limit Break CB2 #2: Attack,Limit Break CB2 #2: Defense,Limit Break CB2 #2: Health,Limit Break CB2 #2: Power,Mana Bonus CB3,Max level CB3: Attack,Max level CB3: Defense,Max level CB3: Health,Max level CB3: Power,Limit Break CB3 #1: Attack,Limit Break CB3 #1: Defense,Limit Break CB3 #1: Health,Limit Break CB3 #1: Power,Limit Break CB3 #2: Attack,Limit Break CB3 #2: Defense,Limit Break CB3 #2: Health,Limit Break CB3 #2: Power,Mana Bonus CB4,Max level CB4: Attack,Max level CB4: Defense,Max level CB4: Health,Max level CB4: Power,Limit Break CB4 #1: Attack,Limit Break CB4 #1: Defense,Limit Break CB4 #1: Health,Limit Break CB4 #1: Power,Limit Break CB4 #2: Attack,Limit Break CB4 #2: Defense,Limit Break CB4 #2: Health,Limit Break CB4 #2: Power,parentHeroId,costumeBonusesId,CB1検索キー,CB2検索キー,CB3検索キー,CB4検索キー,CB1 Atk,CB1 Def,CB1 HP,CB1 Mana,CB2 Atk,CB2 Def,CB2 HP,CB2 Mana,CB3 Atk,CB3 Def,CB3 HP,CB3 Mana,CB4 Atk,CB4 Def,CB4 HP,CB4 Mana
forest_female_elf_costume_cute,Kadilen C3,Toon Shieldmaster,C3,1057,Green,5,Season1,classic,2024-10-06,Druid,Fast,adorable_shield,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Defense Up,758,694,1246,759,816,748,1343,808,934,855,1536,906,5%,856,784,1495,853,922,845,1611,909,1055,966,1843,1022,5%,977,895,1794,968,1052,964,1933,1033,1204,1102,2211,1164,5%,1174,1075,2118,1133,1264,1159,2283,1211,1447,1325,2611,1367,,,,,,,,,,,,,,forest_female_elf,classic,classic_C1_5,classic_C2_5,classic_C3_5,,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,,,,
tribal_chief_costume_cute,Khagan C3,Chief of Toons,C3,1050,Red,5,Season1,classic,2024-04-08,Ranger,Slow,toons_order,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Armor,745,622,1421,758,803,670,1531,807,919,767,1752,906,5%,841,702,1705,854,907,757,1837,911,1038,866,2102,1025,5%,961,802,2046,972,1035,864,2204,1037,1185,989,2522,1169,5%,1154,964,2415,1136,1244,1038,2602,1215,1424,1188,2978,1372,5%,1303,1088,2529,1239,1405,1172,2725,1326,1608,1342,3118,1500,tribal_chief,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
oriental_warrior_king_costume_cute,Leonidas C3,Unyielding Toon,C3,1045,Yellow,5,Season1,classic,2023-12-25,Monk,Average,toon_cleave,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Counter[-]attack,735,710,1233,753,792,765,1329,802,906,876,1521,900,5%,830,802,1479,847,894,864,1594,902,1023,989,1825,1015,5%,948,915,1775,961,1021,986,1913,1026,1168,1130,2190,1156,5%,1139,1100,2096,1125,1227,1185,2259,1202,1404,1357,2585,1358,5%,1286,1242,2194,1230,1386,1338,2365,1315,1585,1533,2707,1487,oriental_warrior_king,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
elven_archer_costume_cute,Lianna C3,The Noble Toon,C3,1047,Green,5,Season1,classic,2024-02-12,Ranger,Fast,toon_shot,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,735,716,1246,757,792,772,1343,806,906,883,1536,904,5%,830,809,1495,851,894,872,1611,907,1023,997,1843,1020,5%,948,923,1794,966,1021,995,1933,1031,1168,1139,2211,1162,5%,1139,1109,2118,1130,1227,1196,2283,1208,1404,1368,2611,1364,5%,1286,1253,2217,1236,1386,1351,2390,1322,1585,1545,2734,1495,elven_archer,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
s4_russula_costume_painter,Russula C,Eloi Painter,C1,914,Blue,5,Season4,abyss,2024-01-04,Ranger,Very Fast,artful_backstab,decrease_debuff_duration,,,,,extra_special_increased_damage_against_boosted_health,,,,,Rage,811,782,1287,807,874,843,1387,861,1000,965,1587,967,5%,1054,1016,1737,1021,1136,1095,1872,1091,1300,1254,2142,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_russula,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
exalted_warrior_costume_cute,Magni C3,Toon of Ice,C3,1046,Blue,5,Season1,classic,2024-01-22,Fighter,Fast,strike_of_the_toons,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,760,624,1355,755,819,672,1460,804,937,769,1671,902,5%,858,705,1626,850,925,759,1752,906,1058,868,2005,1019,5%,980,804,1951,966,1056,866,2102,1031,1208,992,2406,1162,5%,1178,967,2303,1130,1269,1041,2482,1208,1452,1191,2840,1364,5%,1330,1092,2411,1233,1433,1176,2598,1319,1639,1345,2974,1491,exalted_warrior,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
nomad_female_captain_costume_cute,Marjana C3,Toon of Windemer,C3,1044,Red,5,Season1,classic,2023-12-25,Rogue,Fast,toontastic_smash,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,698,702,1363,756,752,757,1469,805,861,866,1681,904,5%,788,793,1635,851,849,855,1762,908,972,978,2017,1021,5%,900,905,1962,968,970,976,2115,1033,1110,1117,2420,1165,5%,1081,1088,2317,1132,1165,1173,2497,1210,1334,1342,2857,1367,5%,1221,1228,2426,1235,1316,1324,2614,1322,1506,1515,2992,1495,nomad_female_captain,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
underworld_champion_costume_cute,Obakan C3,Praetorian Toon,C3,1043,Purple,5,Season1,classic,2023-11-27,Barbarian,Fast,toon_counter,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Counter[-]attack,743,679,1303,757,801,732,1405,807,916,838,1607,905,5%,839,767,1563,852,905,827,1686,909,1035,946,1928,1022,5%,958,875,1876,967,1033,944,2023,1034,1181,1081,2314,1164,5%,1151,1052,2215,1132,1241,1134,2388,1211,1419,1298,2731,1367,5%,1300,1188,2319,1237,1401,1281,2500,1324,1603,1466,2860,1496,underworld_champion,classic,classic_C1_5,classic_C2_5,classic_C3_5,classic_C4_5,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,75%,75%,78%,5%
cultist_inventor_costume_cute,Quintus C3,Toon Scientist,C3,1055,Purple,5,Season1,classic,2024-08-11,Sorcerer,Slow,toon_ultimatum,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Mana Boost,690,706,1386,758,743,761,1494,807,850,871,1709,905,5%,779,797,1663,853,839,859,1792,910,960,984,2050,1023,5%,890,910,1995,970,958,981,2151,1036,1096,1123,2460,1167,5%,1069,1094,2356,1135,1151,1179,2539,1213,1317,1350,2905,1370,,,,,,,,,,,,,,cultist_inventor,classic,classic_C1_5,classic_C2_5,classic_C3_5,,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,,,,
royal_knight_commander_costume_cute,Thorne C3,Toon Frostmorrow,C3,1056,Blue,5,Season1,classic,2024-09-08,Paladin,Average,toon_finisher,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Boost,688,751,1308,759,741,810,1409,808,848,927,1612,907,5%,777,848,1569,854,837,915,1690,910,958,1047,1934,1024,5%,887,968,1883,970,955,1044,2028,1035,1093,1195,2321,1167,5%,1066,1164,2223,1135,1148,1255,2395,1213,1314,1436,2740,1370,,,,,,,,,,,,,,royal_knight_commander,classic,classic_C1_5,classic_C2_5,classic_C3_5,,13%,13%,20%,5%,29%,29%,44%,5%,55%,55%,70%,5%,,,,
s4_kravekrush_costume_grillmaster,Kravekrush C,Ettin Grillmaster,C1,953,Red,5,Season4,abyss,2024-09-26,Druid,Average,delicious_demise,start_battle_with_mana,,,,,extra_special_increased_damage_against_boosted_health,,,,,Attack Up,784,764,1439,814,845,823,1551,868,967,942,1775,975,5%,1019,993,1942,1031,1098,1069,2093,1101,1257,1224,2396,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_kravekrush,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_lughaidh_costume_deathless,Lughaidh C,The Deathless King,C1,948,Green,5,Season4,abyss,2024-08-29,Cleric,Slow,transcendental_charge,special_damage_reduction,,,,,extra_special_health_boost,,,,,Boosted Regen,714,846,1425,811,770,912,1536,864,881,1043,1757,971,5%,928,1099,1923,1026,1001,1185,2073,1097,1145,1355,2371,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_lughaidh,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_zenobia_costume_floral,Zenobia C,Apocynacid Queen,C1,921,Red,5,Season4,abyss,2024-02-29,Sorcerer,Average,floral_sting,increase_buff_duration,,,,,extra_special_increased_damage_against_boosted_health,,,,,Counter[-]attack,836,741,1320,809,901,799,1423,863,1031,914,1628,969,5%,1086,963,1782,1024,1171,1038,1921,1094,1340,1188,2197,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_zenobia,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_captain_nemo_costume_machinist,Captain Nemo C,Enigmatic Machinist,C1,910,Red,5,Season4,abyss,2023-12-07,Wizard,Fast,machinists_cutlass,start_battle_with_mana,,,,,extra_special_increased_damage_against_boosted_health,,,,,Special Boost,832,756,1301,810,896,814,1403,862,1026,932,1605,969,5%,1081,982,1756,1024,1164,1058,1894,1093,1333,1211,2166,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_captain_nemo,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_congalach_costume_kelp,Congalach C,Warrior of Kelp,C1,944,Green,5,Season4,abyss,2024-08-01,Barbarian,Slow,seaweed_flail,special_damage_reduction,,,,,extra_special_increased_damage_against_boosted_health,,,,,Regen,788,772,1415,815,850,832,1525,868,972,952,1744,975,5%,1024,1003,1910,1031,1105,1081,2058,1102,1263,1237,2354,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_congalach,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_hannah_costume_drover,Hannah C,Adventurous Drover,C1,930,Purple,5,Season4,abyss,2024-04-25,Rogue,Fast,delicious_idol,start_battle_with_mana,,,,,extra_special_increased_damage_against_boosted_health,,,,,Attack Up,793,739,1419,808,854,796,1529,860,977,911,1750,967,5%,1030,960,1915,1022,1110,1034,2064,1091,1270,1184,2362,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_hannah,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_zekena_costume_vines,Zekena C,Apocynacid Prince,C1,937,Yellow,5,Season4,abyss,2024-06-20,Fighter,Fast,sharp_stingers,increase_buff_duration,,,,,extra_special_increased_damage_against_boosted_health,,,,,Special Armor,805,745,1409,812,868,803,1518,866,993,919,1737,973,5%,1046,968,1902,1028,1128,1043,2049,1098,1290,1194,2344,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_zekena,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_akkorog_costume_football,Akkorog C,Morlock Running Back,C1,916,Yellow,5,Season4,abyss,2024-02-01,Barbarian,Fast,colossal_carry,increase_special_damage,,,,,extra_special_increased_damage_against_boosted_health,,,,,Damage Reduction,758,788,1400,806,816,850,1509,859,934,972,1727,965,5%,985,1024,1890,1021,1060,1105,2037,1090,1214,1263,2331,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_akkorog,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_exeera_costume_hierophant,Exeera C,Octopod Hierophant,C1,952,Blue,5,Season4,abyss,2024-09-26,Wizard,Average,oceanic_suffering,start_battle_with_mana,,,,,extra_special_increased_damage_against_boosted_health,,,,,Special Armor,807,764,1378,814,870,823,1485,867,995,942,1699,974,5%,1049,993,1860,1030,1131,1069,2004,1100,1293,1224,2293,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_exeera,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_hulda_costume_nurse,Hulda C,Head Nurse,C1,927,Purple,5,Season4,abyss,2024-03-28,Paladin,Average,larva_prescription,increase_buff_duration,,,,,extra_special_health_boost,,,,,Ailment Immunity,756,803,1446,816,814,865,1558,870,932,990,1783,978,5%,982,1043,1952,1034,1058,1124,2103,1104,1211,1287,2407,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_hulda,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
s4_xenda_costume_flame,Xenda C,Heiress to the Flame,C1,932,Red,5,Season4,abyss,2024-05-23,Monk,Average,xenda_special_costume,special_damage_reduction,,,,,extra_special_increased_damage_against_boosted_health,,,,,Counter[-]attack,826,813,1509,853,890,876,1627,909,1018,1003,1861,1022,5%,1073,1056,2037,1081,1157,1138,2196,1156,1323,1303,2512,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s4_xenda,underwild,underwild_5,,,,30%,30%,35%,5%,,,,,,,,,,,,
orc_gladiator_costume_cute,Boldtusk C3,The Unwavering Toon,C3,1322,Red,4,Season1,classic,2023-12-25,Fighter,Average,tooncry,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Defense Up,597,716,1085,646,648,778,1179,694,752,902,1367,792,5%,638,766,1204,691,693,832,1308,743,804,965,1517,848,5%,686,823,1302,737,745,894,1414,794,864,1037,1640,907,5%,698,837,1323,748,758,910,1438,806,879,1055,1667,921,5%,710,852,1345,760,771,925,1461,818,894,1073,1695,935,orc_gladiator,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
elven_captain_costume_cute,Caedmon C3,Elven Toon,C3,1324,Green,4,Season1,classic,2024-01-22,Druid,Fast,toontastic_strike,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Boost,650,635,1102,644,706,690,1198,693,819,800,1389,790,5%,695,679,1223,689,755,738,1329,741,876,856,1541,847,5%,747,730,1322,735,811,793,1437,792,941,920,1666,905,5%,760,742,1344,746,826,807,1461,804,958,936,1694,919,5%,773,755,1366,758,840,821,1485,816,974,952,1722,933,elven_captain,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
nordic_ancestral_warrior_costume_cute,Grimm C3,Dark Toon,C3,1323,Blue,4,Season1,classic,2023-12-25,Barbarian,Average,toonpower_pulverizer,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Rage,707,546,1132,643,768,593,1230,692,891,687,1426,788,5%,756,584,1256,688,821,634,1365,740,953,735,1582,845,5%,813,627,1358,735,883,681,1476,791,1024,790,1711,904,5%,827,638,1381,746,898,693,1500,803,1042,803,1739,918,5%,841,649,1403,757,913,705,1525,815,1060,817,1768,932,nordic_ancestral_warrior,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
forest_mage_costume_cute,Melendor C3,Toon Wizard,C3,1325,Green,4,Season1,classic,2024-01-22,Druid,Average,toontastic_fog,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Armor,684,622,1011,640,743,676,1099,688,861,784,1274,784,5%,731,665,1122,684,795,723,1219,736,921,838,1414,839,5%,786,715,1213,730,854,777,1318,785,990,901,1528,897,5%,800,727,1233,741,869,790,1340,797,1007,917,1554,911,5%,813,740,1253,752,884,804,1362,810,1024,932,1579,925,forest_mage,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
forest_female_druid_costume_cute,Brienne C2,Toon of Rathwood,C2,1552,Green,3,Season1,classic,2024-01-22,Druid,Average,toon_fury,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Defense Up,441,425,736,441,500,482,835,491,618,596,1032,592,5%,471,454,809,470,535,515,918,524,661,637,1135,633,5%,507,488,883,502,575,554,1002,561,710,685,1238,678,5%,515,497,897,509,585,563,1018,569,723,697,1259,689,,,,,,,,,,,,,,forest_female_druid,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
oriental_panda_berserker_costume_cute,Gan Ju C2,Branch of Toons,C2,1551,Yellow,3,Season1,classic,2023-12-25,Monk,Fast,toon_chop,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,469,366,811,445,531,415,919,495,657,513,1136,597,5%,501,391,892,474,568,444,1010,529,702,548,1249,639,5%,539,420,973,507,610,477,1102,566,755,589,1363,684,5%,548,428,989,515,621,485,1121,575,768,600,1385,695,,,,,,,,,,,,,,oriental_panda_berserker,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
nordic_swordman_costume_cute,Valen C2,Talented Toon,C2,1550,Blue,3,Season1,classic,2023-12-25,Fighter,Fast,toon_slash,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,472,418,683,442,535,474,774,493,662,586,956,594,5%,505,447,751,472,572,507,851,526,708,627,1051,635,5%,542,480,819,503,615,545,928,562,761,673,1147,680,,,,,,,,,,,,,,,,,,,,,,,,,,,nordic_swordman,classic,classic_C1_3,classic_C2_3,,,7%,7%,10%,5%,15%,15%,20%,5%,,,,,,,,
cultist_mage_costume_cute,Balthazar C2,Toon Magician,C2,1553,Purple,3,Season1,classic,2024-01-22,Wizard,Fast,toon_jolt,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Boost,488,413,662,444,553,468,750,494,683,579,927,595,5%,522,441,728,473,591,500,825,527,730,619,1019,636,5%,561,474,794,505,635,538,900,563,785,665,1112,681,5%,570,483,807,512,647,547,915,572,799,677,1130,692,,,,,,,,,,,,,,cultist_mage,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
nomad_mage_costume_cute,Jahangir C2,Mage from the Toon Sea,C2,1549,Red,3,Season1,classic,2023-12-25,Sorcerer,Slow,toonball,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Defense Up,483,418,672,445,547,474,762,495,676,586,941,597,5%,516,447,739,474,585,507,838,529,723,627,1035,638,5%,555,480,806,506,629,545,914,565,777,673,1129,683,5%,565,489,819,514,639,554,929,573,790,685,1148,694,,,,,,,,,,,,,,nomad_mage,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
dwarwen_brewmaster_costume_cute,Kiril C3,Toon Brewer,C3,1326,Blue,4,Season1,classic,2024-02-12,Wizard,Average,toon_brew,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Defense Up,658,669,1043,648,715,727,1133,697,829,843,1314,795,5%,704,715,1157,693,765,777,1257,746,887,902,1458,852,5%,756,769,1251,740,822,836,1359,797,953,969,1576,910,5%,769,782,1272,751,836,850,1382,809,969,986,1603,924,5%,783,796,1293,762,850,865,1404,821,986,1003,1629,939,dwarwen_brewmaster,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
oriental_female_templar_costume_cute,Li Xiu C3,Toon General,C3,1327,Yellow,4,Season1,classic,2024-02-12,Monk,Average,slash_of_seven_toons,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Counter[-]attack,620,667,1092,641,674,725,1186,689,781,840,1375,786,5%,663,713,1212,686,721,775,1316,738,835,898,1526,842,5%,713,767,1310,732,775,833,1423,788,898,966,1650,900,5%,725,780,1332,743,788,848,1446,800,913,982,1677,914,5%,737,793,1354,754,802,862,1470,812,929,999,1705,928,oriental_female_templar,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
oriental_female_mage_costume_cute,Kailani C2,Toon Healer,C2,1554,Yellow,3,Season1,classic,2024-02-12,Cleric,Slow,toontastic_link,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Armor,427,457,731,444,484,518,829,495,598,640,1024,596,5%,456,488,804,473,517,554,911,528,639,684,1126,637,5%,491,525,877,506,556,595,994,565,687,736,1228,683,5%,499,534,891,513,566,606,1011,574,699,748,1249,693,,,,,,,,,,,,,,oriental_female_mage,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
blackguard_female_captain_costume_cute,Prisca C2,Resolute Toon,C2,1555,Purple,3,Season1,classic,2024-02-12,Paladin,Average,toon_stab,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Special Boost,415,464,773,448,470,525,876,499,581,649,1083,601,5%,444,496,850,478,502,561,963,532,621,694,1191,643,5%,477,533,927,510,540,603,1051,569,668,746,1299,689,5%,485,542,943,518,549,614,1068,578,679,759,1321,700,,,,,,,,,,,,,,blackguard_female_captain,classic,classic_C1_3,classic_C2_3,classic_C3_3,,7%,7%,10%,5%,15%,15%,20%,5%,17%,17%,22%,5%,,,,
s5_ahmose_costume_reborn,Ahmose C,Pharaoh Reborn,C1,923,Green,5,Season5,moon,2024-03-04,Druid,Slow,verdant_mirror,moon_extra_special_damage_and_mana_regen_debuff,,,,,resist_sand,iterate_passive_effects_on_special,,,,Boosted Regen,805,844,1598,866,868,910,1722,924,993,1041,1971,1039,5%,1167,1223,2397,1211,1258,1319,2583,1296,1439,1509,2956,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_ahmose,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
s5_anubis_costume_dancefloor,Anubis C,Arbiter of the Dancefloor,C1,919,Purple,5,Season5,moon,2024-02-05,Fighter,Average,mark_of_the_jackal,moon_extra_special_damage_and_dispel_latest_buff,,,,,mana_on_debuff,guaranteed_passive_effects_on_special,,,,Dodge,819,842,1594,870,883,907,1718,928,1010,1038,1965,1044,5%,1187,1220,2391,1216,1280,1315,2577,1301,1464,1505,2947,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_anubis,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
s5_hathor_costume_starlit,Hathor C,Starlit Mother,C1,917,Red,5,Season5,moon,2024-02-05,Cleric,Fast,motherly_love,moon_extra_special_heal_and_add_mana,,,,,resist_stop_mana_generation,guaranteed_passive_effects_on_special,,,,Defense Up,770,803,1606,844,830,865,1731,900,949,990,1981,1011,5%,1116,1164,2409,1178,1203,1254,2596,1260,1376,1435,2971,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_hathor,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
s5_hetepheres_costume_spa,Hetepheres C,Sphinx at the Spa,C1,922,Blue,5,Season5,sun,2024-03-04,Monk,Average,relaxing_riddle,sun_extra_special_heal_and_cleanse_latest_debuff,,,,,heal_on_buff,guaranteed_passive_effects_on_special,,,,Heal Increase,766,887,1625,868,825,956,1751,926,944,1094,2004,1042,5%,1110,1286,2437,1214,1196,1386,2626,1299,1368,1586,3006,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_hetepheres,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
s5_horus_costume_golden,Horus C,Golden Hunter,C1,928,Yellow,5,Season5,sun,2024-04-01,Monk,Very Fast,judgment_of_sun,sun_extra_special_damage_and_attack_debuff,,,,,mana_on_enemy_health_boost_special,iterate_passive_effects_on_special,,,,Special Boost,821,799,1596,859,885,861,1720,916,1013,985,1968,1030,5%,1190,1158,2394,1200,1283,1248,2580,1284,1468,1428,2952,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_horus,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
s5_maat_costume_river,Ma'at C,Lady of the Iteru,C1,918,Green,5,Season5,sun,2024-02-05,Paladin,Fast,protector_of_the_blue_river,sun_extra_special_damage_and_attack_debuff,,,,,mana_on_enemy_health_boost_special,iterate_passive_effects_on_special,,,,Damage Reduction,826,842,1545,866,890,907,1665,923,1018,1038,1905,1038,5%,1197,1220,2317,1209,1290,1315,2497,1294,1476,1505,2857,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s5_maat,dunes,dunes_5,,,,45%,45%,50%,5%,,,,,,,,,,,,
nomad_axe_adventurer_costume_cute,Colen C3,Toon Bounty Hunter,C3,1328,Red,4,Season1,classic,2024-03-11,Fighter,Slow,toon_storm,toon_resist_debuffs_manareduction_dispels,,,,,,,,,,Attack Up,720,556,1083,644,782,604,1177,692,907,701,1365,789,5%,770,594,1202,689,836,646,1306,741,970,750,1515,846,5%,828,639,1299,735,899,694,1412,791,1043,806,1638,905,5%,842,650,1321,746,914,706,1435,803,1061,820,1665,919,5%,856,661,1342,757,930,718,1459,815,1079,834,1692,933,nomad_axe_adventurer,classic,classic_C1_4,classic_C2_4,classic_C3_4,classic_C4_4,7%,7%,11%,5%,15%,15%,20%,5%,17%,17%,22%,5%,19%,19%,24%,5%
